time,RUC,kappa,sliding_frame,time_local,Total_Number_Incidents
2019-04-03 17:05:00,0.0559644688025978,0.5,3,,0.0
2019-04-03 17:25:00,0.0064656650644963,0.5,3,,0.0
2019-04-03 17:30:00,0.0064656650644963,0.5,3,,0.0
2019-04-03 17:35:00,0.0064656650644963,0.5,3,,0.0
2019-04-03 17:45:00,0.008062425026898,0.5,3,,0.0
2019-04-03 17:50:00,0.0341545480833902,0.5,3,,0.0
2019-04-03 17:55:00,0.094103618548492,0.5,3,,0.0
2019-04-03 18:00:00,0.1059405238837302,0.5,3,,0.0
2019-04-03 18:05:00,0.0848397443174105,0.5,3,,0.0
2019-04-03 18:10:00,0.039063430447201,0.5,3,,0.0
2019-04-03 18:15:00,0.0522211121502639,0.5,3,,0.0
2019-04-03 18:20:00,0.0901071785697167,0.5,3,,0.0
2019-04-03 18:25:00,0.1339866484720479,0.5,3,,0.0
2019-04-03 18:30:00,0.1430756470207109,0.5,3,,0.0
2019-04-03 18:35:00,0.1222217784422439,0.5,3,,0.0
2019-04-03 18:40:00,0.0653340622837619,0.5,3,,0.0
2019-04-03 18:45:00,0.0231880516698997,0.5,3,,0.0
2019-04-03 18:50:00,0.0011645103387414,0.5,3,,0.0
2019-04-03 18:55:00,0.0139274369130084,0.5,3,,0.0
2019-04-03 19:00:00,0.0139274369130084,0.5,3,,0.0
2019-04-03 19:05:00,0.0139274369130084,0.5,3,,0.0
2019-04-03 19:35:00,0.007491010288071,0.5,3,,0.0
2019-04-03 19:40:00,0.0088844866173497,0.5,3,,0.0
2019-04-03 19:45:00,0.0088844866173497,0.5,3,,0.0
2019-04-03 19:50:00,0.0019241213914359,0.5,3,,0.0
2019-04-03 19:55:00,0.0005306450621572,0.5,3,,0.0
2019-04-03 20:00:00,0.0005306450621572,0.5,3,,0.0
2019-04-03 20:15:00,0.023102620949487,0.5,3,,0.0
2019-04-03 20:20:00,0.050252653605998,0.5,3,,0.0
2019-04-03 20:25:00,0.0585364544929091,0.5,3,,0.0
2019-04-03 20:30:00,0.0477234070657265,0.5,3,,0.0
2019-04-03 20:35:00,0.050795611862108,0.5,3,,0.0
2019-04-03 20:40:00,0.0576985412514579,0.5,3,,0.0
2019-04-03 20:45:00,0.0454925889917451,0.5,3,,0.0
2019-04-03 20:50:00,0.0152703515388525,0.5,3,,0.0
2019-04-03 20:55:00,0.0135987374967776,0.5,3,,0.0
2019-04-04 07:55:00,0.0097682860253126,0.5,3,,0.0
2019-04-04 08:00:00,0.0097682860253126,0.5,3,,0.0
2019-04-04 08:05:00,0.0096137248300541,0.5,3,,0.0
2019-04-04 08:40:00,0.0086526338441325,0.5,3,,0.0
2019-04-04 08:45:00,0.0179681066159184,0.5,3,,0.0
2019-04-04 08:50:00,0.0179681066159184,0.5,3,,0.0
2019-04-04 08:55:00,0.0310147058363964,0.5,3,,0.0
2019-04-04 09:00:00,0.0216992330646105,0.5,3,,0.0
2019-04-04 09:05:00,0.0216992330646105,0.5,3,,0.0
2019-04-04 09:15:00,0.0067871004575867,0.5,3,,0.0
2019-04-04 09:20:00,0.0294137340669282,0.5,3,,0.0
2019-04-04 09:25:00,0.0367321221176363,0.5,3,,0.0
2019-04-04 09:30:00,0.0330674076577538,0.5,3,,0.0
2019-04-04 09:35:00,0.0176153238960725,0.5,3,,0.0
2019-04-04 09:40:00,0.0102969358453645,0.5,3,,0.0
2019-04-04 09:45:00,0.0071745498476601,0.5,3,,0.0
2019-04-04 10:30:00,0.0177196854608905,0.5,3,,0.0
2019-04-04 10:35:00,0.0493600803473235,0.5,3,,0.0
2019-04-04 10:40:00,0.0627358935570748,0.5,3,,0.0
2019-04-04 10:45:00,0.0367621059012334,0.5,3,,0.0
2019-04-04 10:50:00,0.0133758132097513,0.5,3,,0.0
2019-04-04 11:10:00,0.0021544556757555,0.5,3,,0.0
2019-04-04 11:15:00,0.0021544556757555,0.5,3,,0.0
2019-04-04 11:20:00,0.0106419254516826,0.5,3,,0.0
2019-04-04 11:25:00,0.008487469775927,0.5,3,,0.0
2019-04-04 11:30:00,0.0201691378497131,0.5,3,,0.0
2019-04-04 11:35:00,0.0164744608773889,0.5,3,,0.0
2019-04-04 11:40:00,0.0164744608773889,0.5,3,,0.0
2019-04-04 11:55:00,0.0031141177808919,0.5,3,,0.0
2019-04-04 12:00:00,0.0402470209555577,0.5,3,,0.0
2019-04-04 12:05:00,0.0709440298067618,0.5,3,,0.0
2019-04-04 12:10:00,0.0826719417313407,0.5,3,,0.0
2019-04-04 12:15:00,0.0603733329655571,0.5,3,,0.0
2019-04-04 12:20:00,0.0493397302145031,0.5,3,,0.0
2019-04-04 12:25:00,0.0419679761960872,0.5,3,,0.0
2019-04-04 12:30:00,0.056601102157663,0.5,3,,0.0
2019-04-04 12:35:00,0.0584907873715809,0.5,3,,0.0
2019-04-04 12:40:00,0.0440322892302793,0.5,3,,0.0
2019-04-04 12:45:00,0.0283828394134314,0.5,3,,0.0
2019-04-04 12:50:00,0.0190674125979698,0.5,3,,0.0
2019-04-04 12:55:00,0.0249794579015961,0.5,3,,0.0
2019-04-04 13:00:00,0.0181497098022327,0.5,3,,0.0
2019-04-04 13:05:00,0.0059120453036263,0.5,3,,0.0
2019-04-04 13:55:00,0.0102182193350791,0.5,3,,0.0
2019-04-04 14:00:00,0.0102182193350791,0.5,3,,0.0
2019-04-04 14:05:00,0.0102182193350791,0.5,3,,0.0
2019-04-04 14:15:00,0.0078567374878345,0.5,3,,0.0
2019-04-04 14:20:00,0.0319435166581156,0.5,3,,0.0
2019-04-04 14:25:00,0.0483808622992769,0.5,3,,0.0
2019-04-04 14:30:00,0.0405241248114424,0.5,3,,0.0
2019-04-04 14:35:00,0.0164373456411612,0.5,3,,0.0
2019-04-04 14:55:00,0.0281834902469209,0.5,3,,0.0
2019-04-04 15:00:00,0.0281834902469209,0.5,3,,0.0
2019-04-04 15:05:00,0.0452267443043447,0.5,3,,0.0
2019-04-04 15:10:00,0.0170432540574237,0.5,3,,0.0
2019-04-04 15:15:00,0.0170432540574237,0.5,3,,0.0
2019-04-04 15:30:00,0.0191015342718933,0.5,3,,0.0
2019-04-04 15:35:00,0.0410790714189212,0.5,3,,0.0
2019-04-04 15:40:00,0.0496901894474379,0.5,3,,0.0
2019-04-04 15:45:00,0.0334623614225394,0.5,3,,0.0
2019-04-04 15:50:00,0.0150130328949108,0.5,3,,0.0
2019-04-04 15:55:00,0.0542834374071078,0.5,3,,0.0
2019-04-04 16:00:00,0.051409731160113,0.5,3,,0.0
2019-04-04 16:05:00,0.0478815225407137,0.5,3,,0.0
2019-04-04 16:10:00,0.0100106610135001,0.5,3,,0.0
2019-04-04 16:15:00,0.0371150135892028,0.5,3,,0.0
2019-04-04 16:20:00,0.0577828832438664,0.5,3,,0.0
2019-04-04 16:25:00,0.0559340969325009,0.5,3,,0.0
2019-04-04 16:30:00,0.0288297443567981,0.5,3,,0.0
2019-04-04 16:35:00,0.0081618747021345,0.5,3,,0.0
2019-04-04 16:40:00,0.0293888232467305,0.5,3,,0.0
2019-04-04 16:45:00,0.089174791085744,0.5,3,,0.0
2019-04-04 16:50:00,0.1354634475193986,0.5,3,,0.0
2019-04-04 16:55:00,0.1852974276429481,0.5,3,,0.0
2019-04-04 17:00:00,0.1773045392635949,0.5,3,,0.0
2019-04-04 17:05:00,0.1765781424312049,0.5,3,,0.0
2019-04-04 17:10:00,0.1318324550226512,0.5,3,,0.0
2019-04-04 17:15:00,0.1445294042305297,0.5,3,,0.0
2019-04-04 17:20:00,0.1530913940178162,0.5,3,,0.0
2019-04-04 17:25:00,0.1446609789501067,0.5,3,,0.0
2019-04-04 17:30:00,0.1029728379883202,0.5,3,,0.0
2019-04-04 17:35:00,0.0890904696046632,0.5,3,,0.0
2019-04-04 17:40:00,0.0938133089707931,0.5,3,,0.0
2019-04-04 17:45:00,0.1161666626537555,0.5,3,,0.0
2019-04-04 17:50:00,0.1092805923359262,0.5,3,,0.0
2019-04-04 17:55:00,0.1312007351124052,0.5,3,,0.0
2019-04-04 18:00:00,0.1061480957769586,0.5,3,,0.0
2019-04-04 18:05:00,0.0859819408119312,0.5,3,,0.0
2019-04-04 18:10:00,0.0345176390089878,0.5,3,,0.0
2019-04-04 18:15:00,0.0144150369557198,0.5,3,,0.0
2019-04-04 18:20:00,0.0012253812336823,0.5,3,,0.0
2019-04-04 18:55:00,0.0031383870609964,0.5,3,,0.0
2019-04-04 19:00:00,0.0107219832924646,0.5,3,,0.0
2019-04-04 19:05:00,0.0144297412661269,0.5,3,,0.0
2019-04-04 19:10:00,0.0159938668499772,0.5,3,,0.0
2019-04-04 19:15:00,0.008410270618509,0.5,3,,0.0
2019-04-04 19:20:00,0.0064857669766336,0.5,3,,0.0
2019-04-04 19:25:00,0.0156991973305877,0.5,3,,0.0
2019-04-04 19:30:00,0.0228547444287257,0.5,3,,0.0
2019-04-04 19:35:00,0.0216620975614577,0.5,3,,0.0
2019-04-04 19:40:00,0.0077461545626568,0.5,3,,0.0
2019-04-04 19:45:00,0.0005906074645188,0.5,3,,0.0
2019-04-04 20:15:00,0.003257642876565,0.5,3,,0.0
2019-04-04 20:20:00,0.0079001981523075,0.5,3,,0.0
2019-04-04 20:25:00,0.0138142354236775,0.5,3,,0.0
2019-04-04 20:30:00,0.0105565925471124,0.5,3,,0.0
2019-04-04 20:35:00,0.0059140372713699,0.5,3,,0.0
2019-04-05 06:00:00,0.009420731649804,0.5,3,,0.0
2019-04-05 06:05:00,0.0202750100559173,0.5,3,,0.0
2019-04-05 06:10:00,0.0241589938488598,0.5,3,,0.0
2019-04-05 06:15:00,0.0444340039047772,0.5,3,,0.0
2019-04-05 06:20:00,0.0241589938488598,0.5,3,,0.0
2019-04-05 07:55:00,0.0139241350325166,0.5,3,,0.0
2019-04-05 08:00:00,0.0139241350325166,0.5,3,,0.0
2019-04-05 08:05:00,0.0182136622538808,0.5,3,,0.0
2019-04-05 08:10:00,0.0044167615749539,0.5,3,,0.0
2019-04-05 08:15:00,0.005597997009483,0.5,3,,0.0
2019-04-05 08:20:00,0.0013084697881188,0.5,3,,0.0
2019-04-05 08:25:00,0.0104918216132907,0.5,3,,0.0
2019-04-05 08:30:00,0.0094772203909068,0.5,3,,0.0
2019-04-05 08:35:00,0.0094772203909068,0.5,3,,0.0
2019-04-05 08:40:00,0.0001666342121451,0.5,3,,0.0
2019-04-05 08:50:00,0.0090296198377559,0.5,3,,0.0
2019-04-05 08:55:00,0.0118024749267304,0.5,3,,0.0
2019-04-05 09:00:00,0.0132584929858978,0.5,3,,0.0
2019-04-05 09:05:00,0.0042288731481419,0.5,3,,0.0
2019-04-05 11:00:00,0.0043849332582187,0.5,3,,0.0
2019-04-05 11:05:00,0.0043849332582187,0.5,3,,0.0
2019-04-05 11:10:00,0.0043849332582187,0.5,3,,0.0
2019-04-05 11:20:00,0.0195068474633415,0.5,3,,0.0
2019-04-05 11:25:00,0.028470358841161,0.5,3,,0.0
2019-04-05 11:30:00,0.045529722502649,0.5,3,,0.0
2019-04-05 11:35:00,0.0401405681826845,0.5,3,,0.0
2019-04-05 11:40:00,0.03611075385623,0.5,3,,0.0
2019-04-05 11:45:00,0.019051390194742,0.5,3,,0.0
2019-04-05 11:50:00,0.004933697051365,0.5,3,,0.0
2019-04-05 11:55:00,0.0104536270542323,0.5,3,,0.0
2019-04-05 12:00:00,0.0104536270542323,0.5,3,,0.0
2019-04-05 12:05:00,0.0168486016798823,0.5,3,,0.0
2019-04-05 12:10:00,0.017209985800876,0.5,3,,0.0
2019-04-05 12:15:00,0.0359338468408334,0.5,3,,0.0
2019-04-05 12:20:00,0.0295388722151834,0.5,3,,0.0
2019-04-05 12:25:00,0.0166490697257268,0.5,3,,0.0
2019-04-05 13:00:00,0.0184274948372145,0.5,3,,0.0
2019-04-05 13:05:00,0.0314750551197169,0.5,3,,0.0
2019-04-05 13:10:00,0.0310058760673297,0.5,3,,0.0
2019-04-05 13:15:00,0.0195193326942932,0.5,3,,0.0
2019-04-05 13:20:00,0.0086156222191771,0.5,3,,0.0
2019-04-05 13:25:00,0.0021438498073862,0.5,3,,0.0
2019-04-05 13:30:00,0.0021438498073862,0.5,3,,0.0
2019-04-05 13:55:00,0.0063919152098553,0.5,3,,0.0
2019-04-05 14:00:00,0.0079742053454293,0.5,3,,0.0
2019-04-05 14:05:00,0.0141384725641716,0.5,3,,0.0
2019-04-05 14:10:00,0.0231660858256328,0.5,3,,0.0
2019-04-05 14:15:00,0.0567796643566209,0.5,3,,0.0
2019-04-05 14:20:00,0.0506153971378786,0.5,3,,0.0
2019-04-05 14:25:00,0.0351958686665621,0.5,3,,0.0
2019-04-05 14:40:00,0.0023218795669902,0.5,3,,0.0
2019-04-05 14:45:00,0.0045232677670067,0.5,3,,0.0
2019-04-05 14:50:00,0.0045232677670067,0.5,3,,0.0
2019-04-05 14:55:00,0.0171454591444906,0.5,3,,0.0
2019-04-05 15:00:00,0.0234056062684671,0.5,3,,0.0
2019-04-05 15:05:00,0.0540993811307158,0.5,3,,0.0
2019-04-05 15:10:00,0.0533281343423172,0.5,3,,0.0
2019-04-05 15:15:00,0.0448665990183242,0.5,3,,0.0
2019-04-05 15:20:00,0.0310926845784037,0.5,3,,0.0
2019-04-05 15:25:00,0.065021152697646,0.5,3,,0.0
2019-04-05 15:30:00,0.1059227717775181,0.5,3,,0.0
2019-04-05 15:35:00,0.1401298197150252,0.5,3,,0.0
2019-04-05 15:40:00,0.1366975412846874,0.5,3,,0.0
2019-04-05 15:45:00,0.1706711556638909,0.5,3,,0.0
2019-04-05 15:50:00,0.1541895768212831,0.5,3,,0.0
2019-04-05 15:55:00,0.16307575825656,0.5,3,,0.0
2019-04-05 16:00:00,0.1511166719844768,0.5,3,,0.0
2019-04-05 16:05:00,0.1720728407338226,0.5,3,,0.0
2019-04-05 16:10:00,0.1787060184991979,0.5,3,,0.0
2019-04-05 16:15:00,0.1917754110068616,0.5,3,,0.0
2019-04-05 16:20:00,0.2053547267079197,0.5,3,,0.0
2019-04-05 16:25:00,0.1976681235540187,0.5,3,,0.0
2019-04-05 16:30:00,0.1729191897246603,0.5,3,,0.0
2019-04-05 16:35:00,0.1630139866909083,0.5,3,,0.0
2019-04-05 16:40:00,0.1763056205627751,0.5,3,,0.0
2019-04-05 16:45:00,0.2073413269274522,0.5,3,,0.0
2019-04-05 16:50:00,0.2294481946496761,0.5,3,,0.0
2019-04-05 16:55:00,0.2279467368043004,0.5,3,,0.0
2019-04-05 17:00:00,0.1573636254393853,0.5,3,,0.0
2019-04-05 17:05:00,0.0775609281316509,0.5,3,,0.0
2019-04-05 17:10:00,0.0132689822134286,0.5,3,,0.0
2019-04-05 17:15:00,0.001579781348369,0.5,3,,0.0
2019-04-05 17:20:00,0.0042961263382271,0.5,3,,0.0
2019-04-05 17:25:00,0.0042961263382271,0.5,3,,0.0
2019-04-05 17:30:00,0.0042961263382271,0.5,3,,0.0
2019-04-05 17:55:00,0.0129027601266239,0.5,3,,0.0
2019-04-05 18:00:00,0.0307624573683752,0.5,3,,0.0
2019-04-05 18:05:00,0.0369632994879199,0.5,3,,0.0
2019-04-05 18:20:00,0.0077336366110495,0.5,3,,0.0
2019-04-05 18:25:00,0.0090731847174599,0.5,3,,0.0
2019-04-05 18:30:00,0.0163186253401219,0.5,3,,0.0
2019-04-05 18:35:00,0.0097521493348945,0.5,3,,0.0
2019-04-05 18:40:00,0.014904637066729,0.5,3,,0.0
2019-04-05 18:45:00,0.0275574217217565,0.5,3,,0.0
2019-04-05 18:50:00,0.0560693137201263,0.5,3,,0.0
2019-04-05 18:55:00,0.0781330111811153,0.5,3,,0.0
2019-04-05 19:00:00,0.0756694331693611,0.5,3,,0.0
2019-04-05 19:05:00,0.0531585669530332,0.5,3,,0.0
2019-04-05 19:10:00,0.0246028336537992,0.5,3,,0.0
2019-04-05 19:15:00,0.0071681863878639,0.5,3,,0.0
2019-04-05 19:35:00,0.001552170419682,0.5,3,,0.0
2019-04-05 19:40:00,0.0260265908365925,0.5,3,,0.0
2019-04-05 19:45:00,0.0260265908365925,0.5,3,,0.0
2019-04-05 19:50:00,0.0101432232482839,0.5,3,,0.0
2019-04-05 20:05:00,0.0076909490949824,0.5,3,,0.0
2019-04-05 20:10:00,0.0189319111329054,0.5,3,,0.0
2019-04-05 20:15:00,0.0189319111329054,0.5,3,,0.0
2019-04-05 20:20:00,0.011240962037923,0.5,3,,0.0
2019-04-06 06:00:00,0.0069162736711072,0.5,3,,0.0
2019-04-06 06:05:00,0.0094349687468693,0.5,3,,0.0
2019-04-06 06:10:00,0.0140318808401384,0.5,3,,0.0
2019-04-06 06:15:00,0.0465027417018937,0.5,3,,0.0
2019-04-06 06:20:00,0.0499136595640635,0.5,3,,0.0
2019-04-06 06:25:00,0.0501427632312154,0.5,3,,0.0
2019-04-06 06:30:00,0.0290159134440467,0.5,3,,0.0
2019-04-06 06:35:00,0.0161700268350075,0.5,3,,0.0
2019-04-06 06:40:00,0.0019090423277172,0.5,3,,0.0
2019-04-06 11:10:00,0.012648862191123,0.5,3,,0.0
2019-04-06 11:15:00,0.012648862191123,0.5,3,,0.0
2019-04-06 11:20:00,0.012648862191123,0.5,3,,0.0
2019-04-06 12:20:00,0.006323136233337,0.5,3,,0.0
2019-04-06 12:25:00,0.0160687712432291,0.5,3,,0.0
2019-04-06 12:30:00,0.0091563365480235,0.5,3,,0.0
2019-04-06 12:35:00,0.0070291763882692,0.5,3,,0.0
2019-04-06 12:40:00,0.0070291763882692,0.5,3,,0.0
2019-04-06 12:45:00,0.0070291763882692,0.5,3,,0.0
2019-04-06 13:05:00,0.0199411721206428,0.5,3,,0.0
2019-04-06 13:10:00,0.0342190145186959,0.5,3,,0.0
2019-04-06 13:15:00,0.0504815746744042,0.5,3,,0.0
2019-04-06 13:20:00,0.0370578631779089,0.5,3,,0.0
2019-04-06 13:25:00,0.0227800207798558,0.5,3,,0.0
2019-04-06 13:30:00,0.0065174606241474,0.5,3,,0.0
2019-04-07 06:00:00,0.0004000046143871,0.5,3,,0.0
2019-04-07 06:05:00,0.0014983009026564,0.5,3,,0.0
2019-04-07 06:10:00,0.0031394226680869,0.5,3,,0.0
2019-04-07 06:15:00,0.0228349542421423,0.5,3,,0.0
2019-04-07 06:20:00,0.0388516878447642,0.5,3,,0.0
2019-04-07 06:25:00,0.0523961936742248,0.5,3,,0.0
2019-04-07 06:30:00,0.0508065687221788,0.5,3,,0.0
2019-04-07 06:35:00,0.0524421296781665,0.5,3,,0.0
2019-04-07 06:40:00,0.0493654794725395,0.5,3,,0.0
2019-04-07 06:45:00,0.0366100749393925,0.5,3,,0.0
2019-04-07 06:50:00,0.0267549775867226,0.5,3,,0.0
2019-04-07 06:55:00,0.0131476992948019,0.5,3,,0.0
2019-04-07 07:00:00,0.0107813999518936,0.5,3,,0.0
2019-04-07 07:05:00,0.0014859018432974,0.5,3,,0.0
2019-04-07 07:10:00,0.0014859018432974,0.5,3,,0.0
2019-04-07 08:30:00,0.0179481431564422,0.5,3,,0.0
2019-04-07 08:35:00,0.030246805717255,0.5,3,,0.0
2019-04-07 08:40:00,0.032917081229279,0.5,3,,0.0
2019-04-07 08:45:00,0.0149689380728368,0.5,3,,0.0
2019-04-07 08:50:00,0.0115139728497085,0.5,3,,0.0
2019-04-07 08:55:00,0.0088436973376845,0.5,3,,0.0
2019-04-07 09:00:00,0.0088436973376845,0.5,3,,0.0
2019-04-07 10:40:00,0.0122389800214246,0.5,3,,0.0
2019-04-07 10:45:00,0.0332969339031135,0.5,3,,0.0
2019-04-07 10:50:00,0.0397421764107468,0.5,3,,0.0
2019-04-07 10:55:00,0.0394464086742748,0.5,3,,0.0
2019-04-07 11:00:00,0.023553011904827,0.5,3,,0.0
2019-04-07 11:05:00,0.0171077693971937,0.5,3,,0.0
2019-04-07 11:10:00,0.005164557112241,0.5,3,2019-04-07 11:10:00,1.0
2019-04-07 18:20:00,0.0068411419337998,0.5,3,,0.0
2019-04-07 18:25:00,0.0068411419337998,0.5,3,,0.0
2019-04-07 18:30:00,0.0068411419337998,0.5,3,,0.0
2019-04-08 06:00:00,0.0190948204380331,0.5,3,,0.0
2019-04-08 06:05:00,0.0281345159682845,0.5,3,,0.0
2019-04-08 06:10:00,0.019517741376409,0.5,3,,0.0
2019-04-08 06:15:00,0.0476522573446935,0.5,3,,0.0
2019-04-08 06:20:00,0.019517741376409,0.5,3,,0.0
2019-04-08 07:05:00,0.0129839023394371,0.5,3,,0.0
2019-04-08 07:10:00,0.0407185441932208,0.5,3,,0.0
2019-04-08 07:15:00,0.0625708340300168,0.5,3,,0.0
2019-04-08 07:20:00,0.0647441858309467,0.5,3,,0.0
2019-04-08 07:25:00,0.0380976567670712,0.5,3,,0.0
2019-04-08 07:30:00,0.0162453669302752,0.5,3,,0.0
2019-04-08 07:35:00,0.0010881127899081,0.5,3,,0.0
2019-04-08 07:55:00,0.0014378433775038,0.5,3,,0.0
2019-04-08 08:00:00,0.0014378433775038,0.5,3,,0.0
2019-04-08 08:05:00,0.0014378433775038,0.5,3,,0.0
2019-04-08 08:15:00,0.0199158491153793,0.5,3,,0.0
2019-04-08 08:20:00,0.0700865012733549,0.5,3,,0.0
2019-04-08 08:25:00,0.1041577032988814,0.5,3,,0.0
2019-04-08 08:30:00,0.1214099519533115,0.5,3,,0.0
2019-04-08 08:35:00,0.101932685924183,0.5,3,,0.0
2019-04-08 08:40:00,0.0939083138904941,0.5,3,,0.0
2019-04-08 08:45:00,0.0567402161206846,0.5,3,,0.0
2019-04-08 08:50:00,0.0260468299918376,0.5,3,,0.0
2019-04-08 08:55:00,0.0088587043099841,0.5,3,,0.0
2019-04-08 09:00:00,0.0088587043099841,0.5,3,,0.0
2019-04-08 09:20:00,0.0250311522429103,0.5,3,,0.0
2019-04-08 09:25:00,0.0573111016289398,0.5,3,,0.0
2019-04-08 09:30:00,0.0520023423814376,0.5,3,,0.0
2019-04-08 09:35:00,0.0358206399949919,0.5,3,,0.0
2019-04-08 10:00:00,0.0219415960229243,0.5,3,,0.0
2019-04-08 10:05:00,0.0423413111671592,0.5,3,,0.0
2019-04-08 10:10:00,0.0577119232490225,0.5,3,,0.0
2019-04-08 10:15:00,0.0408416515603556,0.5,3,,0.0
2019-04-08 10:20:00,0.0204419364161208,0.5,3,,0.0
2019-04-08 10:25:00,0.0087910655570756,0.5,3,,0.0
2019-04-08 10:30:00,0.0037197412228181,0.5,3,,0.0
2019-04-08 10:35:00,0.0037197412228181,0.5,3,,0.0
2019-04-08 10:50:00,0.0045551962658447,0.5,3,,0.0
2019-04-08 10:55:00,0.0045551962658447,0.5,3,,0.0
2019-04-08 11:00:00,0.0142161471825068,0.5,3,,0.0
2019-04-08 11:05:00,0.026700122758408,0.5,3,,0.0
2019-04-08 11:10:00,0.026700122758408,0.5,3,,0.0
2019-04-08 11:15:00,0.0053862791255009,0.5,3,,0.0
2019-04-08 11:45:00,0.0102593559808313,0.5,3,,0.0
2019-04-08 11:50:00,0.0102593559808313,0.5,3,,0.0
2019-04-08 11:55:00,0.0102593559808313,0.5,3,,0.0
2019-04-08 13:25:00,0.0401270195133813,0.5,3,,0.0
2019-04-08 13:30:00,0.0401270195133813,0.5,3,,0.0
2019-04-08 13:35:00,0.0284202397995625,0.5,3,,0.0
2019-04-08 13:40:00,0.0083695592716213,0.5,3,,0.0
2019-04-08 13:45:00,0.0228224402965945,0.5,3,,0.0
2019-04-08 13:50:00,0.0323608789508726,0.5,3,,0.0
2019-04-08 13:55:00,0.0248177483493208,0.5,3,,0.0
2019-04-08 14:00:00,0.0191611827399358,0.5,3,,0.0
2019-04-08 14:05:00,0.0202196878869259,0.5,3,,0.0
2019-04-08 14:10:00,0.0193932592168565,0.5,3,,0.0
2019-04-08 14:15:00,0.0105969438012683,0.5,3,,0.0
2019-04-08 14:55:00,0.0131089197435072,0.5,3,,0.0
2019-04-08 15:00:00,0.0131089197435072,0.5,3,,0.0
2019-04-08 15:05:00,0.0026082258192594,0.5,3,,0.0
2019-04-08 15:35:00,0.0008550284691306,0.5,3,,0.0
2019-04-08 15:40:00,0.0011315390136309,0.5,3,,0.0
2019-04-08 15:45:00,0.0011315390136309,0.5,3,,0.0
2019-04-08 15:50:00,0.0002765105445002,0.5,3,,0.0
2019-04-08 15:55:00,0.0517649671977495,0.5,3,,0.0
2019-04-08 16:00:00,0.0517649671977495,0.5,3,,0.0
2019-04-08 16:05:00,0.0526643868497108,0.5,3,,0.0
2019-04-08 16:10:00,0.0008994196519612,0.5,3,,0.0
2019-04-08 16:55:00,0.0635296054365718,0.5,3,,0.0
2019-04-08 17:00:00,0.1198205405723134,0.5,3,,0.0
2019-04-08 17:05:00,0.1424091325635502,0.5,3,,0.0
2019-04-08 17:10:00,0.0977238566999392,0.5,3,,0.0
2019-04-08 17:15:00,0.0578460419347229,0.5,3,,0.0
2019-04-08 17:20:00,0.0352574499434861,0.5,3,,0.0
2019-04-08 17:25:00,0.0183529289625853,0.5,3,,0.0
2019-04-08 17:30:00,0.0670726114744181,0.5,3,,0.0
2019-04-08 17:35:00,0.1290839020521642,0.5,3,,0.0
2019-04-08 17:40:00,0.1662101738364912,0.5,3,,0.0
2019-04-08 17:45:00,0.1266644628432904,0.5,3,,0.0
2019-04-08 17:50:00,0.1026937205740752,0.5,3,,0.0
2019-04-08 17:55:00,0.1266418828638038,0.5,3,,0.0
2019-04-08 18:00:00,0.1060521339977258,0.5,3,,0.0
2019-04-08 18:05:00,0.0680115856891949,0.5,3,,0.0
2019-04-08 18:40:00,0.0068521316139241,0.5,3,,0.0
2019-04-08 18:45:00,0.0068521316139241,0.5,3,,0.0
2019-04-08 18:50:00,0.0068521316139241,0.5,3,,0.0
2019-04-08 18:55:00,0.0018763234448643,0.5,3,,0.0
2019-04-08 19:00:00,0.0018763234448643,0.5,3,,0.0
2019-04-08 19:05:00,0.0018763234448643,0.5,3,,0.0
2019-04-08 19:40:00,0.0030443297897126,0.5,3,,0.0
2019-04-08 19:45:00,0.0030443297897126,0.5,3,,0.0
2019-04-08 19:50:00,0.0030443297897126,0.5,3,,0.0
2019-04-08 20:40:00,0.0074544831676924,0.5,3,,0.0
2019-04-08 20:45:00,0.0213959831296581,0.5,3,,0.0
2019-04-08 20:50:00,0.0236643173874625,0.5,3,,0.0
2019-04-08 20:55:00,0.01620983421977,0.5,3,,0.0
2019-04-09 06:00:00,0.0047123657752132,0.5,3,,0.0
2019-04-09 06:10:00,0.0033009465618328,0.5,3,,0.0
2019-04-09 06:15:00,0.0033009465618328,0.5,3,,0.0
2019-04-09 06:20:00,0.0033009465618328,0.5,3,,0.0
2019-04-09 07:55:00,0.0111395269868743,0.5,3,,0.0
2019-04-09 08:00:00,0.0111395269868743,0.5,3,,0.0
2019-04-09 08:05:00,0.0111395269868743,0.5,3,,0.0
2019-04-09 08:15:00,0.0077673152103738,0.5,3,,0.0
2019-04-09 08:20:00,0.0077673152103738,0.5,3,,0.0
2019-04-09 08:25:00,0.0077673152103738,0.5,3,,0.0
2019-04-09 10:30:00,0.0223097271218049,0.5,3,,0.0
2019-04-09 10:35:00,0.0406136535367465,0.5,3,,0.0
2019-04-09 10:40:00,0.0406136535367465,0.5,3,,0.0
2019-04-09 10:45:00,0.0067525847009295,0.5,3,,0.0
2019-04-09 11:50:00,0.0050467569211258,0.5,3,,0.0
2019-04-09 11:55:00,0.0050467569211258,0.5,3,,0.0
2019-04-09 12:00:00,0.0045492878891222,0.5,3,,0.0
2019-04-09 12:05:00,0.003500420337175,0.5,3,,0.0
2019-04-09 12:10:00,0.003500420337175,0.5,3,,0.0
2019-04-09 12:55:00,0.0045199922521215,0.5,3,,0.0
2019-04-09 13:00:00,0.0243063862486891,0.5,3,,0.0
